date,area,fips,area_type,population,per100k,cases,cumulative_cases,casesper100,total_tests,cumulative_total_tests,cmlper100,positive_tests,cumulative_positive_tests,cptper100,reported_cases,rptper100,cumulative_reported_cases,cumper100,reported_deaths,cumulative_reported_deaths
10/21/2020,Napa,06055,County,139652,1,19,2011,2011,658,78366,78366,9,2077,2077,6,6,1918,1918,0,13
10/21/2020,Nevada,06057,County,98710,1,9,629,629,311,34572,34572,8,595,595,1,1,597,597,0,8
10/21/2020,Orange,06059,County,3228519,32,260,60016,1876,10391,1065207,33288,356,71837,2245,275,9,57189,1787,12,1409
10/21/2020,Placer,06061,County,400434,4,37,4241,1060,1134,119630,29908,30,4560,1140,10,3,4007,1002,0,56
10/21/2020,Plumas,06063,County,18997,0,3,69,69,74,4824,4824,1,59,59,5,5,58,58,0,0
10/21/2020,Riverside,06065,County,2468145,25,380,66616,2665,7611,814667,32587,410,74732,2989,326,13,64778,2591,3,1278
10/21/2020,Sacramento,06067,County,1567975,16,125,25544,1597,4804,532209,33263,145,28422,1776,141,9,24908,1557,5,490
10/21/2020,San Benito,06069,County,64022,1,3,1429,1429,173,24906,24906,4,1676,1676,3,3,1401,1401,0,14
10/21/2020,San Bernardino,06071,County,2217398,22,375,62827,2856,7791,771400,35064,473,75959,3453,377,17,59948,2725,32,1141
10/21/2020,San Diego,06073,County,3370418,34,335,55422,1630,10855,997278,29332,345,46485,1367,275,8,53279,1567,6,863
10/21/2020,San Francisco,06075,County,892280,9,47,12205,1356,6645,678593,75399,37,17562,1951,-37,-4,11976,1331,11,137
10/21/2020,San Joaquin,06077,County,782545,8,79,21779,2722,2600,293008,36626,103,26416,3302,28,4,21201,2650,5,495
10/21/2020,San Luis Obispo,06079,County,278862,3,18,4196,1399,1355,149187,49729,15,4586,1529,12,4,4055,1352,0,31
10/21/2020,San Mateo,06081,County,778001,8,46,11260,1408,4361,366673,45834,55,16039,2005,71,9,10730,1341,0,155
10/21/2020,Santa Barbara,06083,County,456373,5,28,10165,2033,1434,192774,38555,33,11333,2267,17,3,9681,1936,0,121
10/21/2020,Santa Clara,06085,County,1967585,20,137,24801,1240,12790,1060433,53022,174,29399,1470,131,7,23537,1177,3,361
10/21/2020,Santa Cruz,06087,County,273999,3,23,2822,941,1079,99489,33163,26,2787,929,19,6,2729,910,1,24
10/21/2020,Shasta,06089,County,177925,2,23,2078,1039,822,62132,31066,29,1890,945,30,15,1777,889,7,27
10/21/2020,Sierra,06091,County,3115,0,0,6,6,15,955,955,0,7,7,0,0,6,6,0,0
10/21/2020,Siskiyou,06093,County,43956,0,8,193,193,41,13377,13377,3,212,212,1,1,169,169,0,0
10/21/2020,Solano,06095,County,444255,4,46,7363,1841,2061,185953,46488,33,7680,1920,44,11,7088,1772,2,59
10/21/2020,Sonoma,06097,County,496668,5,68,9425,1885,2463,229709,45942,75,10346,2069,83,17,8987,1797,3,138
10/21/2020,Stanislaus,06099,County,562303,6,52,17641,2940,1544,192929,32155,59,20695,3449,52,9,17419,2903,-1,392
10/21/2020,Sutter,06101,County,105747,1,9,1828,1828,169,31671,31671,5,2024,2024,3,3,1786,1786,0,12
10/21/2020,Tehama,06103,County,65885,1,15,894,894,262,22051,22051,13,940,940,11,11,824,824,0,5
10/21/2020,Trinity,06105,County,13354,0,1,30,30,17,3348,3348,0,31,31,0,0,25,25,0,0
10/21/2020,Tulare,06107,County,484423,5,68,17619,3524,1887,183320,36664,71,20311,4062,48,10,17204,3441,3,292
10/21/2020,Tuolumne,06109,County,52351,1,2,273,273,250,31279,31279,3,391,391,1,1,251,251,0,4
10/21/2020,Ventura,06111,County,852747,9,64,14537,1615,3391,346105,38456,60,17243,1916,70,8,14050,1561,1,153
10/21/2020,Yolo,06113,County,223612,2,25,3239,1620,634,76704,38352,26,3590,1795,12,6,3095,1548,2,58
10/21/2020,Yuba,06115,County,79290,1,8,1231,1231,196,21928,21928,8,1457,1457,3,3,1194,1194,0,10
10/28/2020,Alameda,06001,County,1685886,17,111,24178,1422,8034,761624,44801,118,29115,1713,103,6,23468,1380,0,400
10/28/2020,Alpine,06003,County,1117,0,0,7,7,7,841,841,0,4,4,1,1,4,4,0,0
10/28/2020,Amador,06005,County,38531,0,3,365,365,161,25967,25967,2,399,399,2,2,337,337,0,16
10/28/2020,Butte,06007,County,217769,2,16,3227,1614,908,77967,38984,18,2980,1490,27,14,3134,1567,0,56
10/28/2020,Calaveras,06009,County,44289,0,2,346,346,156,14652,14652,3,377,377,1,1,278,278,0,13
10/28/2020,Colusa,06011,County,22593,0,5,568,568,168,6460,6460,5,560,560,2,2,551,551,0,6
10/28/2020,Contra Costa,06013,County,1160099,12,106,19463,1622,4720,479246,39937,104,21238,1770,62,5,18828,1569,0,246
10/28/2020,Del Norte,06015,County,27558,0,3,183,183,464,17534,17534,3,198,198,0,0,173,173,0,2
10/28/2020,El Dorado,06017,County,193098,2,13,1456,728,701,57844,28922,13,1312,656,12,6,1363,682,0,4
10/28/2020,Fresno,06019,County,1032227,10,114,33657,3366,2865,388349,38835,125,37116,3712,99,10,31195,3120,2,444
10/28/2020,Glenn,06021,County,29348,0,2,699,699,72,8818,8818,6,663,663,6,6,673,673,0,3
10/28/2020,Humboldt,06023,County,134098,1,3,584,584,394,45146,45146,5,593,593,0,0,559,559,0,7
10/28/2020,Imperial,06025,County,191649,2,49,13259,6630,777,108398,54199,60,15545,7773,50,25,12730,6365,0,333
10/28/2020,Inyo,06027,County,18453,0,0,248,248,82,6090,6090,3,223,223,7,7,238,238,0,14
10/28/2020,Kern,06029,County,927251,9,112,34037,3782,2929,357800,39756,131,38625,4292,96,11,33424,3714,0,436
10/28/2020,Kings,06031,County,156444,2,30,8706,4353,1110,111271,55636,34,9862,4931,75,38,8486,4243,-1,82
10/28/2020,Lake,06033,County,64871,1,3,739,739,201,24409,24409,1,905,905,0,0,700,700,0,15
10/28/2020,Lassen,06035,County,30065,0,2,775,775,554,38761,38761,4,1023,1023,7,7,771,771,0,0
10/28/2020,Los Angeles,06037,County,10257557,103,1379,307913,2989,64975,6465813,62775,1769,397924,3863,1288,13,300726,2920,23,7031
10/28/2020,Madera,06039,County,160089,2,29,5124,2562,694,76142,38071,26,5693,2847,12,6,4954,2477,0,53
10/28/2020,Marin,06041,County,260800,3,16,7170,2390,1616,178361,59454,11,7887,2629,9,3,7079,2360,0,126
10/28/2020,Mariposa,06043,County,17795,0,1,81,81,95,8103,8103,1,83,83,0,0,78,78,0,2
10/28/2020,Mendocino,06045,County,88439,1,7,1053,1053,344,38551,38551,4,1176,1176,4,4,1037,1037,0,20
10/28/2020,Merced,06047,County,287420,3,40,9709,3236,941,105390,35130,37,9963,3321,31,10,9480,3160,0,150
10/28/2020,Modoc,06049,County,9475,0,2,48,48,14,2432,2432,0,24,24,0,0,31,31,0,0
10/28/2020,Mono,06051,County,13961,0,14,236,236,123,5610,5610,12,229,229,7,7,176,176,0,1
10/28/2020,Monterey,06053,County,448732,4,56,11665,2916,1758,195459,48865,58,13072,3268,69,17,11330,2833,1,89
10/28/2020,Napa,06055,County,139652,1,16,2144,2144,956,83385,83385,13,2189,2189,19,19,1998,1998,0,15
10/28/2020,Nevada,06057,County,98710,1,6,671,671,345,36374,36374,6,620,620,7,7,629,629,1,9
10/28/2020,Orange,06059,County,3228519,32,270,61526,1923,11529,1121450,35045,346,73694,2303,251,8,58801,1838,11,1459
10/28/2020,Placer,06061,County,400434,4,49,4545,1136,1298,126811,31703,56,4839,1210,39,10,4236,1059,0,57
10/28/2020,Plumas,06063,County,18997,0,2,88,88,116,5265,5265,2,81,81,4,4,67,67,0,0
10/28/2020,Riverside,06065,County,2468145,25,352,68957,2758,6767,857808,34312,423,77337,3093,304,12,67003,2680,3,1302
10/28/2020,Sacramento,06067,County,1567975,16,187,26645,1665,5428,563334,35208,159,29492,1843,137,9,25838,1615,5,506
10/28/2020,San Benito,06069,County,64022,1,5,1461,1461,173,26112,26112,3,1704,1704,1,1,1429,1429,0,15
10/28/2020,San Bernardino,06071,County,2217398,22,463,65635,2983,7974,816899,37132,521,79163,3598,421,19,62778,2854,0,1154
10/28/2020,San Diego,06073,County,3370418,34,473,58067,1708,7380,1042707,30668,309,47911,1409,330,10,55556,1634,4,881
10/28/2020,San Francisco,06075,County,892280,9,74,12608,1401,7474,719202,79911,70,18005,2001,43,5,12261,1362,5,145
10/28/2020,San Joaquin,06077,County,782545,8,91,22321,2790,2450,307002,38375,93,26960,3370,70,9,21707,2713,2,498
10/28/2020,San Luis Obispo,06079,County,278862,3,26,4370,1457,1767,158431,52810,28,4795,1598,49,16,4197,1399,0,31
10/28/2020,San Mateo,06081,County,778001,8,48,11587,1448,4563,390619,48827,47,16374,2047,27,3,11101,1388,1,157
10/28/2020,Santa Barbara,06083,County,456373,5,29,10325,2065,1643,202785,40557,27,11528,2306,-2,0,9872,1974,2,127
10/28/2020,Santa Clara,06085,County,1967585,20,145,25787,1289,14398,1132340,56617,181,30417,1521,135,7,24503,1225,8,375
10/28/2020,Santa Cruz,06087,County,273999,3,29,2980,993,1851,106977,35659,27,2922,974,21,7,2836,945,0,24
10/28/2020,Shasta,06089,County,177925,2,87,2449,1225,1075,66429,33215,61,2109,1055,34,17,1996,998,2,31
10/28/2020,Sierra,06091,County,3115,0,0,6,6,23,1006,1006,0,7,7,0,0,6,6,0,0
10/28/2020,Siskiyou,06093,County,43956,0,8,219,219,97,13857,13857,10,241,241,1,1,182,182,0,0
10/28/2020,Solano,06095,County,444255,4,70,7772,1943,2260,196977,49244,63,8022,2006,64,16,7362,1841,0,77
10/28/2020,Sonoma,06097,County,496668,5,69,9905,1981,2332,242397,48479,71,10877,2175,68,14,9457,1891,0,140
10/28/2020,Stanislaus,06099,County,562303,6,68,18003,3001,1452,201212,33535,60,21042,3507,45,8,17765,2961,1,409
10/28/2020,Sutter,06101,County,105747,1,13,1911,1911,233,33265,33265,11,2108,2108,8,8,1840,1840,0,12
10/28/2020,Tehama,06103,County,65885,1,14,986,986,199,23181,23181,16,1012,1012,8,8,921,921,0,5
10/28/2020,Trinity,06105,County,13354,0,3,40,40,15,3511,3511,1,36,36,0,0,28,28,0,0
10/28/2020,Tulare,06107,County,484423,5,63,18000,3600,1598,192597,38519,69,20763,4153,49,10,17569,3514,1,297
10/28/2020,Tuolumne,06109,County,52351,1,4,298,298,298,32685,32685,9,426,426,2,2,277,277,0,4
10/28/2020,Ventura,06111,County,852747,9,84,14974,1664,3143,363864,40429,83,17722,1969,62,7,14409,1601,0,153
10/28/2020,Yolo,06113,County,223612,2,14,3347,1674,556,80764,40382,13,3695,1848,14,7,3230,1615,2,60
10/28/2020,Yuba,06115,County,79290,1,13,1291,1291,211,23157,23157,9,1515,1515,10,10,1245,1245,0,10
11/4/2020,Alameda,06001,County,1685886,17,186,25179,1481,8144,810402,47671,192,30067,1769,117,7,24172,1422,0,418
11/4/2020,Alpine,06003,County,1117,0,1,21,21,35,935,935,0,8,8,1,1,5,5,0,0
11/4/2020,Amador,06005,County,38531,0,5,392,392,279,27413,27413,5,429,429,1,1,362,362,0,16
11/4/2020,Butte,06007,County,217769,2,22,3343,1672,637,82539,41270,13,3070,1535,7,4,3218,1609,0,57
11/4/2020,Calaveras,06009,County,44289,0,4,355,355,131,15427,15427,4,392,392,3,3,290,290,0,19
11/4/2020,Colusa,06011,County,22593,0,5,591,591,157,6783,6783,4,582,582,-1,-1,571,571,0,6
11/4/2020,Contra Costa,06013,County,1160099,12,156,20308,1692,5074,508777,42398,189,22067,1839,56,5,19472,1623,1,251
11/4/2020,Del Norte,06015,County,27558,0,1,198,198,203,18513,18513,0,215,215,1,1,188,188,0,2
11/4/2020,El Dorado,06017,County,193098,2,22,1574,787,599,61399,30700,17,1414,707,3,2,1448,724,0,4
11/4/2020,Fresno,06019,County,1032227,10,264,34971,3497,4145,409229,40923,239,38413,3841,96,10,31952,3195,0,457
11/4/2020,Glenn,06021,County,29348,0,6,734,734,64,9231,9231,5,691,691,3,3,701,701,0,3
11/4/2020,Humboldt,06023,County,134098,1,7,621,621,453,47596,47596,4,624,624,1,1,571,571,1,9
11/4/2020,Imperial,06025,County,191649,2,89,13697,6849,1066,114268,57134,123,16047,8024,43,22,13087,6544,0,335
11/4/2020,Inyo,06027,County,18453,0,1,258,258,62,6464,6464,2,234,234,3,3,247,247,0,14
11/4/2020,Kern,06029,County,927251,9,189,34955,3884,2949,375034,41670,195,39549,4394,70,8,34027,3781,0,439
11/4/2020,Kings,06031,County,156444,2,163,9145,4573,3726,120758,60379,163,10310,5155,34,17,8817,4409,0,83
11/4/2020,Lake,06033,County,64871,1,10,770,770,247,25487,25487,6,932,932,3,3,735,735,0,16
11/4/2020,Lassen,06035,County,30065,0,8,807,807,113,40454,40454,6,1051,1051,-1,-1,781,781,0,0
11/4/2020,Los Angeles,06037,County,10257557,103,2448,321139,3118,68940,6824428,66257,3043,413461,4014,1644,16,310456,3014,20,7124
11/4/2020,Madera,06039,County,160089,2,36,5310,2655,807,80406,40203,39,5865,2933,25,13,5083,2542,0,54
11/4/2020,Marin,06041,County,260800,3,20,7284,2428,2253,188008,62669,28,7994,2665,10,3,7157,2386,0,131
11/4/2020,Mariposa,06043,County,17795,0,1,88,88,84,8496,8496,1,88,88,0,0,79,79,0,2
11/4/2020,Mendocino,06045,County,88439,1,14,1110,1110,331,40057,40057,17,1244,1244,5,5,1089,1089,0,22
11/4/2020,Merced,06047,County,287420,3,52,10028,3343,833,110493,36831,59,10236,3412,4,1,9717,3239,0,153
11/4/2020,Modoc,06049,County,9475,0,2,59,59,32,2597,2597,0,31,31,0,0,47,47,0,0
11/4/2020,Mono,06051,County,13961,0,4,447,447,81,7096,7096,7,441,441,27,27,237,237,0,1
11/4/2020,Monterey,06053,County,448732,4,68,12219,3055,1857,206916,51729,78,13637,3409,40,10,11743,2936,2,96
11/4/2020,Napa,06055,County,139652,1,36,2344,2344,1138,88796,88796,40,2383,2383,3,3,2133,2133,0,15
11/4/2020,Nevada,06057,County,98710,1,20,761,761,439,38377,38377,16,684,684,5,5,675,675,0,9
11/4/2020,Orange,06059,County,3228519,32,425,63786,1993,11793,1184440,37014,502,76091,2378,180,6,60463,1889,6,1483
11/4/2020,Placer,06061,County,400434,4,74,4948,1237,1325,134649,33662,79,5223,1306,12,3,4526,1132,0,60
11/4/2020,Plumas,06063,County,18997,0,3,111,111,69,5735,5735,6,96,96,2,2,88,88,0,0
11/4/2020,Riverside,06065,County,2468145,25,612,72297,2892,9384,906112,36244,699,80812,3232,262,10,69562,2782,10,1335
11/4/2020,Sacramento,06067,County,1567975,16,381,28438,1777,5920,597063,37316,334,31060,1941,164,10,27005,1688,0,510
11/4/2020,San Benito,06069,County,64022,1,11,1525,1525,219,27379,27379,15,1773,1773,1,1,1464,1464,0,15
11/4/2020,San Bernardino,06071,County,2217398,22,808,70010,3182,10392,869224,39510,902,83721,3806,571,26,65891,2995,10,1169
11/4/2020,San Diego,06073,County,3370418,34,677,61859,1819,15146,1115045,32795,710,50855,1496,404,12,58126,1710,3,904
11/4/2020,San Francisco,06075,County,892280,9,123,13214,1468,7632,761829,84648,129,18585,2065,64,7,12649,1405,0,146
11/4/2020,San Joaquin,06077,County,782545,8,133,23025,2878,2643,321889,40236,137,27627,3453,88,11,22197,2775,0,500
11/4/2020,San Luis Obispo,06079,County,278862,3,85,4821,1607,1415,166479,55493,111,5229,1743,18,6,4389,1463,0,32
11/4/2020,San Mateo,06081,County,778001,8,93,12086,1511,4916,417228,52154,66,16755,2094,50,6,11456,1432,6,168
11/4/2020,Santa Barbara,06083,County,456373,5,53,10574,2115,2110,214452,42890,52,11738,2348,18,4,10026,2005,0,132
11/4/2020,Santa Clara,06085,County,1967585,20,273,27235,1362,14532,1203797,60190,313,31668,1583,101,5,25487,1274,0,393
11/4/2020,Santa Cruz,06087,County,273999,3,51,3233,1078,1300,113574,37858,54,3168,1056,17,6,2997,999,0,25
11/4/2020,Shasta,06089,County,177925,2,97,3027,1514,804,70980,35490,61,2437,1219,33,17,2321,1161,1,34
11/4/2020,Sierra,06091,County,3115,0,2,9,9,8,1055,1055,1,9,9,0,0,6,6,0,0
11/4/2020,Siskiyou,06093,County,43956,0,4,257,257,135,14654,14654,5,286,286,3,3,222,222,0,0
11/4/2020,Solano,06095,County,444255,4,83,8310,2078,2192,208818,52205,100,8511,2128,42,11,7733,1933,0,85
11/4/2020,Sonoma,06097,County,496668,5,102,10471,2094,2924,256602,51320,102,11465,2293,59,12,9965,1993,0,142
11/4/2020,Stanislaus,06099,County,562303,6,120,18543,3091,1358,210034,35006,91,21507,3585,34,6,18114,3019,0,416
11/4/2020,Sutter,06101,County,105747,1,33,2033,2033,252,34990,34990,29,2213,2213,2,2,1916,1916,0,12
11/4/2020,Tehama,06103,County,65885,1,20,1089,1089,233,24254,24254,26,1095,1095,9,9,997,997,0,6
11/4/2020,Trinity,06105,County,13354,0,6,64,64,82,3760,3760,2,51,51,1,1,37,37,0,0
11/4/2020,Tulare,06107,County,484423,5,105,18531,3706,1843,202279,40456,134,21319,4264,62,12,17952,3590,1,298
11/4/2020,Tuolumne,06109,County,52351,1,23,384,384,320,34270,34270,17,477,477,8,8,310,310,0,5
11/4/2020,Ventura,06111,County,852747,9,127,15696,1744,4157,385193,42799,125,18449,2050,120,13,14936,1660,0,155
11/4/2020,Yolo,06113,County,223612,2,53,3603,1802,728,84952,42476,37,3897,1949,18,9,3361,1681,1,62
11/4/2020,Yuba,06115,County,79290,1,13,1382,1382,204,24486,24486,15,1608,1608,17,17,1312,1312,0,10
11/11/2020,Alameda,06001,County,1685886,17,231,26486,1558,6668,860938,50643,221,31355,1844,132,8,25140,1479,5,429
11/11/2020,Alpine,06003,County,1117,0,0,30,30,20,1008,1008,1,13,13,3,3,12,12,0,0
11/11/2020,Amador,06005,County,38531,0,6,425,425,175,28855,28855,2,460,460,5,5,389,389,0,16
11/11/2020,Butte,06007,County,217769,2,35,3549,1775,935,87664,43832,23,3264,1632,21,11,3348,1674,0,58
11/11/2020,Calaveras,06009,County,44289,0,5,380,380,152,16263,16263,8,421,421,6,6,373,373,0,21
11/11/2020,Colusa,06011,County,22593,0,7,615,615,159,7118,7118,2,597,597,1,1,591,591,0,6
11/11/2020,Contra Costa,06013,County,1160099,12,206,21458,1788,5189,540344,45029,191,23215,1935,126,11,20452,1704,0,255
11/11/2020,Del Norte,06015,County,27558,0,6,232,232,441,20320,20320,9,246,246,7,7,203,203,0,2
11/11/2020,El Dorado,06017,County,193098,2,61,1803,902,575,65263,32632,42,1565,783,13,7,1564,782,0,4
11/11/2020,Fresno,06019,County,1032227,10,267,36677,3668,3742,432454,43245,260,40161,4016,263,26,33287,3329,3,468
11/11/2020,Glenn,06021,County,29348,0,8,792,792,144,9936,9936,3,747,747,3,3,722,722,0,3
11/11/2020,Humboldt,06023,County,134098,1,16,697,697,379,50225,50225,9,685,685,13,13,623,623,0,9
11/11/2020,Imperial,06025,County,191649,2,130,14365,7183,747,118912,59456,124,16682,8341,53,27,13623,6812,2,340
11/11/2020,Inyo,06027,County,18453,0,1,268,268,66,6833,6833,1,244,244,3,3,255,255,1,15
11/11/2020,Kern,06029,County,927251,9,275,36346,4038,3465,392499,43611,304,40903,4545,156,17,35014,3890,1,449
11/11/2020,Kings,06031,County,156444,2,47,9640,4820,876,129225,64613,30,10771,5386,27,14,9263,4632,0,85
11/11/2020,Lake,06033,County,64871,1,10,813,813,187,26612,26612,10,970,970,1,1,763,763,1,17
11/11/2020,Lassen,06035,County,30065,0,15,1126,1126,1176,44203,44203,24,1392,1392,1,1,831,831,0,0
11/11/2020,Los Angeles,06037,County,10257557,103,3243,338712,3288,71418,7222742,70124,3711,433798,4212,1998,19,324567,3151,15,7220
11/11/2020,Madera,06039,County,160089,2,42,5565,2783,476,84608,42304,30,6094,3047,19,10,5248,2624,0,54
11/11/2020,Marin,06041,County,260800,3,18,7412,2471,1536,197252,65751,21,8123,2708,9,3,7268,2423,0,133
11/11/2020,Mariposa,06043,County,17795,0,2,92,92,22,8854,8854,0,94,94,0,0,84,84,0,2
11/11/2020,Mendocino,06045,County,88439,1,8,1185,1185,366,42213,42213,7,1306,1306,5,5,1142,1142,0,22
11/11/2020,Merced,06047,County,287420,3,61,10447,3482,777,116096,38699,80,10607,3536,82,27,10074,3358,0,157
11/11/2020,Modoc,06049,County,9475,0,2,80,80,17,2722,2722,2,42,42,1,1,62,62,0,0
11/11/2020,Mono,06051,County,13961,0,2,472,472,93,7497,7497,8,472,472,0,0,443,443,0,2
11/11/2020,Monterey,06053,County,448732,4,138,13146,3287,2006,219411,54853,119,14504,3626,82,21,12417,3104,0,100
11/11/2020,Napa,06055,County,139652,1,40,2604,2604,1132,95354,95354,33,2649,2649,24,24,2365,2365,0,15
11/11/2020,Nevada,06057,County,98710,1,16,900,900,202,40701,40701,12,792,792,7,7,741,741,0,9
11/11/2020,Orange,06059,County,3228519,32,553,67021,2094,10106,1253036,39157,514,79402,2481,332,10,62929,1967,2,1506
11/11/2020,Placer,06061,County,400434,4,80,5492,1373,1300,143591,35898,81,5771,1443,79,20,4981,1245,0,60
11/11/2020,Plumas,06063,County,18997,0,4,144,144,120,6361,6361,8,132,132,3,3,111,111,0,0
11/11/2020,Riverside,06065,County,2468145,25,636,76508,3060,8128,957490,38300,669,85375,3415,637,25,72953,2918,2,1361
11/11/2020,Sacramento,06067,County,1567975,16,409,31152,1947,5852,636788,39799,425,33811,2113,291,18,28968,1811,1,520
11/11/2020,San Benito,06069,County,64022,1,15,1615,1615,266,28801,28801,18,1864,1864,4,4,1512,1512,0,15
11/11/2020,San Bernardino,06071,County,2217398,22,1169,76192,3463,10239,928716,42214,1167,90000,4091,708,32,70374,3199,0,1182
11/11/2020,San Diego,06073,County,3370418,34,889,66753,1963,14321,1204293,35420,865,55333,1627,661,19,61746,1816,3,918
11/11/2020,San Francisco,06075,County,892280,9,117,13904,1545,6359,805748,89528,108,19355,2151,77,9,13287,1476,0,146
11/11/2020,San Joaquin,06077,County,782545,8,163,24041,3005,2375,337197,42150,181,28724,3591,136,17,23001,2875,1,509
11/11/2020,San Luis Obispo,06079,County,278862,3,62,5276,1759,1053,176860,58953,36,5693,1898,52,17,4832,1611,0,33
11/11/2020,San Mateo,06081,County,778001,8,95,12712,1589,4868,445889,55736,98,17379,2172,69,9,12008,1501,0,169
11/11/2020,Santa Barbara,06083,County,456373,5,68,10929,2186,1607,226181,45236,63,12082,2416,26,5,10278,2056,0,134
11/11/2020,Santa Clara,06085,County,1967585,20,342,29324,1466,13340,1280702,64035,384,33657,1683,158,8,27075,1354,4,413
11/11/2020,Santa Cruz,06087,County,273999,3,63,3565,1188,980,120996,40332,41,3449,1150,26,9,3247,1082,0,25
11/11/2020,Shasta,06089,County,177925,2,141,3835,1918,628,76264,38132,90,2912,1456,80,40,2766,1383,0,36
11/11/2020,Sierra,06091,County,3115,0,1,13,13,29,1133,1133,0,10,10,1,1,11,11,0,0
11/11/2020,Siskiyou,06093,County,43956,0,15,333,333,124,15556,15556,5,352,352,-2,-2,261,261,0,0
11/11/2020,Solano,06095,County,444255,4,98,8943,2236,1901,221466,55367,97,9125,2281,54,14,8353,2088,0,85
11/11/2020,Sonoma,06097,County,496668,5,87,11074,2215,2601,271210,54242,90,12139,2428,84,17,10498,2100,0,150
11/11/2020,Stanislaus,06099,County,562303,6,132,19427,3238,1454,220494,36749,125,22343,3724,79,13,18671,3112,2,422
11/11/2020,Sutter,06101,County,105747,1,95,2386,2386,410,37313,37313,98,2527,2527,14,14,2049,2049,0,12
11/11/2020,Tehama,06103,County,65885,1,21,1256,1256,122,25417,25417,20,1229,1229,6,6,1105,1105,0,7
11/11/2020,Trinity,06105,County,13354,0,9,98,98,98,4041,4041,11,85,85,0,0,62,62,0,0
11/11/2020,Tulare,06107,County,484423,5,113,19212,3842,1835,212711,42542,120,22007,4401,70,14,18500,3700,0,305
11/11/2020,Tuolumne,06109,County,52351,1,44,591,591,510,36675,36675,36,678,678,1,1,354,354,0,7
11/11/2020,Ventura,06111,County,852747,9,181,16716,1857,4134,410271,45586,167,19608,2179,176,20,15801,1756,0,158
11/11/2020,Yolo,06113,County,223612,2,62,3935,1968,639,89731,44866,58,4232,2116,33,17,3606,1803,0,63
11/11/2020,Yuba,06115,County,79290,1,23,1525,1525,199,26050,26050,15,1733,1733,8,8,1400,1400,0,10
11/18/2020,Alameda,06001,County,1685886,17,328,28483,1675,11855,925434,54437,368,33388,1964,185,11,26610,1565,1,440
11/18/2020,Alpine,06003,County,1117,0,2,43,43,23,1073,1073,2,21,21,4,4,16,16,0,0
11/18/2020,Amador,06005,County,38531,0,11,476,476,303,31064,31064,12,519,519,7,7,430,430,0,16
11/18/2020,Butte,06007,County,217769,2,45,3813,1907,1497,94330,47165,53,3530,1765,37,19,3537,1769,0,59
11/18/2020,Calaveras,06009,County,44289,0,15,435,435,176,17296,17296,17,479,479,4,4,409,409,0,21
11/18/2020,Colusa,06011,County,22593,0,11,675,675,177,7530,7530,12,648,648,5,5,611,611,0,6
11/18/2020,Contra Costa,06013,County,1160099,12,272,23033,1919,7383,577979,48165,314,24771,2064,128,11,21685,1807,2,258
11/18/2020,Del Norte,06015,County,27558,0,5,282,282,223,22140,22140,7,302,302,7,7,240,240,0,2
11/18/2020,El Dorado,06017,County,193098,2,59,2166,1083,829,69729,34865,75,1894,947,41,21,1799,900,0,4
11/18/2020,Fresno,06019,County,1032227,10,592,39417,3942,6137,463672,46367,714,43268,4327,232,23,34997,3500,2,474
11/18/2020,Glenn,06021,County,29348,0,11,884,884,125,10621,10621,14,816,816,8,8,803,803,0,4
11/18/2020,Humboldt,06023,County,134098,1,23,821,821,749,53903,53903,31,785,785,5,5,690,690,0,9
11/18/2020,Imperial,06025,County,191649,2,236,15587,7794,1641,127299,63650,260,18013,9007,224,112,14428,7214,2,348
11/18/2020,Inyo,06027,County,18453,0,1,287,287,83,7239,7239,1,261,261,-1,-1,262,262,0,15
11/18/2020,Kern,06029,County,927251,9,446,38517,4280,4652,416566,46285,535,43236,4804,373,41,36537,4060,1,456
11/18/2020,Kings,06031,County,156444,2,72,10436,5218,1661,140432,70216,84,11577,5789,43,22,9696,4848,0,85
11/18/2020,Lake,06033,County,64871,1,20,887,887,265,28033,28033,28,1058,1058,10,10,802,802,0,18
11/18/2020,Lassen,06035,County,30065,0,79,1552,1552,1105,49708,49708,88,1871,1871,0,0,1124,1124,0,0
11/18/2020,Los Angeles,06037,County,10257557,103,4939,366328,3557,94375,7716823,74921,5836,465598,4520,3742,36,344675,3346,36,7338
11/18/2020,Madera,06039,County,160089,2,89,5975,2988,958,90644,45322,106,6541,3271,34,17,5519,2760,0,54
11/18/2020,Marin,06041,County,260800,3,32,7580,2527,2273,209211,69737,34,8288,2763,31,10,7435,2478,0,134
11/18/2020,Mariposa,06043,County,17795,0,3,106,106,149,9548,9548,9,107,107,1,1,88,88,0,2
11/18/2020,Mendocino,06045,County,88439,1,22,1310,1310,515,44695,44695,20,1428,1428,21,21,1237,1237,0,23
11/18/2020,Merced,06047,County,287420,3,144,11157,3719,1669,123896,41299,138,11229,3743,79,26,10536,3512,4,166
11/18/2020,Modoc,06049,County,9475,0,6,94,94,23,2828,2828,3,49,49,6,6,77,77,0,0
11/18/2020,Mono,06051,County,13961,0,2,478,478,29,7853,7853,1,486,486,9,9,468,468,0,2
11/18/2020,Monterey,06053,County,448732,4,225,14368,3592,3156,235079,58770,249,15745,3936,120,30,13340,3335,0,108
11/18/2020,Napa,06055,County,139652,1,54,2981,2981,1652,102985,102985,73,3005,3005,39,39,2607,2607,0,17
11/18/2020,Nevada,06057,County,98710,1,41,1141,1141,693,44173,44173,38,1007,1007,15,15,933,933,0,9
